Key,Source,Context,Changes,English,French,German,Klingon,Spanish
challenge_thatlldopig_offer,,Challenge Info,KgNone,"ÚPÜBETCTBÝ¶, CTPAHHÜK,\nECÅÜ T¾ ØEPÆÜ½Ó ÙTÝ ÒAÚÜCKÝ B PÝKAX, TO ÒHAÑ, MOÜ ÚAPHÜ ÚPÜÅÜÚÅÜ K TEÁE, KAK MÝXÜ HA ØEPÓMO. ÙTO BCË ÚOTOMÝ, ÄTO M¾ ØÝMAE½Ó, ÄTO T¾ MOÆE½Ó CTATÓ ÄACTÓ¶ CKOÅÓÒKOÕO BÜÅÅÜ. ÜTAK, ECÅÜ T¾ B¾ÚOÅHÜ½Ó ÙTO MAÅEHÓKOE ÒAØAHÜE, M¾ CMOÕÅÜ Á¾ ÚPÜH¥TÓ TEÁE, KAK POØHOÕO.\n\n¥ HE ÕOPOØCKOÑ ÚPOÑØOXA... BÜÅÅÜ\n\nÜCÚ¾TAHÜE: ÝÁÜTÓ HECKOÅÓKO CBÜHEÑ","Salutations tête brûlée,\nSi tu as ce message entre les mains, tu sais que mes gars te collent au derrière comme les mouches au cul des porcs. Tout ça parce qu'on te pense digne de Willie le rusé. Remplis cette tâche et tu feras peut-être partie de la famille.\n\nWillie le cul-terreux rusé\n\nDéfi : tuer des porcs","Sei gegrüßt, Reisender!\nWenn du diese Notiz in Händen hältst, dann solltest du wissen, dass meine Jungs dich umschwirrt haben wie Fliegen die Schweinescheiße. Denn wir denken, dass du was für Slick Willie wärst. Wenn du jetzt nur noch diese klitzekleine Aufgabe erledigst, dann bist du vielleicht einer von uns.\n\nIch bin kein schmieriges Stadtkind … Willie\n\nHerausforderung: Töte ein paar Schweine",,"Saludos, viajero/a:\nSi esta nota está en tus manos, sabrás que mis chicos han estado pegados a ti como moscas en mierda de cerdo. Es porque creemos que tienes lo necesario para ser parte de la banda de Willie el Escurridizo. Si puedes hacerte cargo de esta insignificante tarea, tal vez formes parte de nuestra familia.\n\nTodo se me escurre... Willie.\n\nDesafío: Mata a algunos cerdos."
challenge_thatlldopig_subtitle,,Challenge Info,KgNone,ÝÁÜTÓ CBÜHEÑ,Tuer des porcs,Töte Schweine,,Mata a puercos.
challenge_stagparty,,Challenge Info,KgNone,BEÄEPÜHKA OÅEHEÑ,Bienvenue chez les cornus,Ich werd zum Hirsch!,,Fiesta de ciervos
challenge_stagparty_offer,,Challenge Info,KgNone,"HÝ Ü KAK TBOÜ ØEÅÜ½KÜ,\nØPÝÕ, ECÅÜ T¾ ÄÜTAE½Ó ÙTO, TO ÒHAÑ, MOÜ ÚAPHÜ CÅEØ¥T ÒA TOÁOÑ. ÙTO ÚÝCT¥KOBOE ØEÅO ØÅ¥ HAC, Ü M¾ MOÆEM BÒ¥TÓ TEÁ¥ B HA½Ü P¥Ø¾. ECÅÜ HE ÚOÒBOÅÜ½Ó ØOPOÕE CÅOMATÓ TEÁ¥, ÕØE ÕOCÚOØÓ PAC¼EÚÜT TEÁ¥.\n\nCKOÅÓÒKÜÑ «KAK CTËKÅ¾½KO» BÜÅÅÜ\n\nÜCÚ¾TAHÜE: ÝÁÜTÓ HECKOÅÓKO OÅEHEÑ","Comment ça va ?\nSi tu lis cette lettre, tu sais sûrement que mon équipe t'observe. Rends-nous service et on pourrait bien te laisser rejoindre le clan de Willie. Dans le cas contraire, gare à tes fesses en repartant.\n\nWillie l'enfoiré sacrément rusé\n\nDéfi : tuer des cerfs","Na wie geht es dir, Freund?\nWenn du diesen Brief liest, solltest du wissen, dass meine Leute dich beobachtet haben. Erledige diese kleine Aufgabe für uns und vielleicht darfst du dann den Willies beitreten. Falls nicht, dann mach dich schnell vom Acker!\n\nSlick „glatt wie ein Aal“ Willie\n\nHerausforderung: Töte ein paar Hirsche",,"¿Qué tal te va, colega?:\nSi estás leyendo esta carta, sabrás que mi grupo te ha estado siguiendo. Realiza esta tarea y puede que formes parte de los Willies. Si no la haces, no dejes que la puerta te golpee las narices.\n\nWillie, más escurridizo que una anguila.\n\nDesafío: Mata a un par de ciervos."
challenge_stagparty_subtitle,,Challenge Info,KgNone,ÝÁÜTÓ OÅEHEÑ,Tuer des cerfs,Töte Hirsche,,Mata ciervos.
challenge_dontfeedthebears,,Challenge Info,KgNone,HE KOPMÜTE MEØBEØEÑ,Ours mal léché,Bärenhunger,,No alimente a los osos
challenge_dontfeedthebears_offer,,Challenge Info,EnChanged KgNone,"ÚPÜBET, ØPÝÕ,\nECÅÜ Ý TEÁ¥ HE ØEPÓMO BMECTO MOÒÕOB, TO ØOÅÆEH ÒHATÓ, ÄTO M¾ ØABHO CÅEØÜM ÒA TOÁOÑ. TEÚEPÓ, KOÕØA M¾ ÚO½ÝTÜÅÜ, ÚOÒBOÅÓ MHE OÁÖ¥CHÜTÓ TEÁE CÝTÓ ØEÅA. M¾ XOTÜM, ÄTOÁ¾ T¾ ÚPÜCOEØÜHÜÅC¥ K CKOÅÓÒKÜM, HO CHAÄAÅA TEÁE HÝÆHO ÚPOÑTÜ ÙTO ÚOCB¥¼EHÜE, ÄTOÁ¾ M¾ ÚOÅHOCTÓ¶ ÝÁEØÜÅÜCÓ.\n\nCKOÅÓÒÄE, ÄEM ÚÜC¶H MEÅ¶ÒÕÜ... BÜÅÅÜ\n\nÜCÚ¾TAHÜE: ÝÁÜTÓ HECKOÅÓKO MEØBEØEÑ","Salut camarade,\nÀ moins que tu aies de la merde à la place de la cervelle, tu sais qu'on te suit depuis un moment. Après ces politesses, venons-en au fait. On aimerait que tu rejoignes le clan de Willie, mais tu dois réussir notre initiation avant qu'on puisse l'envisager.\n\nWillie le rusé foutrement pervers\n\nDéfi : tuer des ours","Hallihallo Freund!\nWenn dir nicht jemand ins Hirn geschissen hat, weißt du wahrscheinlich schon, dass wir dich beobachtet haben. Jetzt da wir die nötigen Höflichkeiten ausgetauscht haben, komme ich gleich zum Punkt. Wir möchten, dass du den Willies beitrittst, aber zuerst musst du diese Prüfung bestehen, damit wir dich vielleicht aufnehmen.\n\nGlatter als ein Fischschwanz … Willie\n\nHerausforderung: Töte ein paar Bären",,"Qué hay, amigo/a:\nA menos que tengas un cerebro de mierda, probablemente sabes que te estamos siguiendo. Ya que terminamos con las cortesías, vayamos al grano. Queremos que te unas a los Willies, pero antes tienes que pasar un rito de iniciación para siquiera considerarte.\n\nWillie, escurridizo cual pinga de pececillo.\n\nDesafío: Mata a un par osos."
challenge_dontfeedthebears_subtitle,,Challenge Info,KgNone,ÝÁÜTÓ MEØBEØEÑ,Tuer des ours,Töte Bären,,Mata a osos.
challenge_buythefarm,,Challenge Info,KgNone,ÚOKÝÚKA ®EPM¾,La ferme,Tierisch gut,,Compra la granja
challenge_buythefarm_offer,,Challenge Info,EnChanged KgNone,"ÜTAK, B¾ÆÜB½ÜÑ,\n¥ ØÝMA¶, ÄTO T¾ HA½ËÅ OCTABÅEHHÝ¶ HAMÜ ØÅ¥ TEÁ¥ ÒAÚÜCKÝ. CEÑÄAC ÙTO KOT B ME½KE, ÚOÙTOMÝ ØABAÑ ÚEPEÑØËM CPAÒÝ K ØEÅÝ. M¾ HAÁÅ¶ØAEM ÒA TOÁOÑ, Ü ØÝMA¶, ÄTO T¾ MOÕ Á¾ CTATÓ XOPO½ÜM HOBOÁPAHÇEM. HO ÚPEÆØE ÄEM M¾ OTKPOEM HA½Ü ØBEPÜ HEÒHAKOMÇÝ, ØABAÑ ÚOCMOTPÜM, CMOÆE½Ó ÅÜ T¾ CØEÅATÓ ÙTÝ ÚPOCTÝ¶ PAÁOTËHKÝ.\n\n¥ CKOÅÓÒÄE, ÄEM KO½AÄÓE ØEPÓMO HA ÅÜHOÅÜÝME... BÜÅÅÜ\n\nÜCÚ¾TAHÜE: ÝÁÜTÓ HECKOÅÓKO ÆÜBOTH¾X","Alors la terreur,\nFaut croire que tu as trouvé le message qu'on t'a laissé. Ça, c'est fait, passons aux choses sérieuses. Après avoir vu ce dont tu es capable, on trouve que tu ferais une bonne recrue. Mais avant qu'on t'accepte, voyons si tu peux faire un truc aussi simple que cette tâche.\n\nWillie le plus rusé des merdeux\n\nDéfi : tuer des animaux","Also gut, Überlebender!\nDu hast wohl die Notiz gefunden, die wir für dich hinterlassen haben. Jetzt da die Katze aus dem Sack ist, können wir gleich zum Punkt kommen. Wir haben dich beobachtet und denken, dass du ein guter Rekrut wärst. Doch bevor wir einen Fremden aufnehmen, müssen wir erst sehen, ob du diese einfache Aufgabe erledigen kannst.\n\nIch bin glatter als Katzenscheiße auf Linoleum … Willie\n\nHerausforderung: Töte ein paar Tiere",,"Bueno, sobreviviente:\nCreo que has encontrado la nota que te dejé. Ahora que ya se descubrió el pastel, vamos a lo que nos va. Te hemos estado siguiendo y creemos que puedes ser un buen recluta. Pero antes de abrirle las puertas a un extraño, veamos si puedes hacer un trabajillo muy simple.\n\nWillie, más escurridizo que una mierda de gato en linóleo.\n\nDesafío: Mata a un par animales."
challenge_buythefarm_subtitle,,Challenge Info,KgNone,ÝÁÜTÓ HECKOÅÓKO ÆÜBOTH¾X,Tuer des animaux,Töte ein paar Tiere,,Mata a un par animales.
treasure_taylor,,,KgNone,KAPTA COKPOBÜ¼ TEÑÅOPA,La carte au trésor de Taylor,Taylors Schatzkarte,,Mapa del tesoro de Taylor
treasure_taylor_offer,,Challenge Info,KgNone,"ØOPOÕOÑ B¾ÆÜB½ÜÑ,\nECÅÜ B¾ ÄÜTAETE ÙTÝ ÒAÚÜCKÝ, ÒHAÄÜT ÚPOÜÒO½ÅO ÄTO-TO ÝÆACHOE, Ü, CKOPEE BCEÕO, ¥ MËPTB. HO ¥ HE XOÄÝ, ÄTOÁ¾ BCE MOÜ TAÑHÜKÜ C ÚPÜÚACAMÜ CTAÅÜ XÅAMOM, Ü ¥ XOÄÝ, ÄTOÁ¾ B¾ ÒAÁPAÅÜ OØÜH ÜÒ HÜX. ¥ OTMETÜÅ ØÅ¥ BAC MECTO HA ÙTOÑ KAPTE.\n\nÝØAÄÜ, TEÑÅOP","Bonjour,\nSi tu lis ce message, c'est que le pire est arrivé et que je n'ai probablement pas survécu. Plutôt que de gaspiller toutes mes réserves, je voudrais que tu en utilises une. L'emplacement est indiqué sur cette carte.\n\nBonne chance, Taylor","Lieber Überlebender!\nWenn du diese Notiz liest, dann ist wohl das Schlimmste eingetreten und ich bin wahrscheinlich tot. Aber da ich nicht möchte, dass niemand etwas von meinen Vorräten hat, sollst du eines meiner Verstecke aufsuchen. Ich habe den Standort auf dieser Karte markiert.\n\nViel Glück! Taylor",,"Querido/a sobreviviente:\nSi estás leyendo esta nota, probablemente sucedió lo peor y la muerte me haya llevado. Pero en lugar de dejar que mi alijo se desperdicie, quiero que tú lo tengas. Marqué su ubicación en este mapa.\n\nBuena suerte, Taylor."
treasure_taylor_subtitle,,Challenge Info,KgNone,KAPTA COKPOBÜ¼ TEÑÅOPA,La carte au trésor de Taylor,Taylors Schatzkarte,,Mapa del tesoro de Taylor
treasure_nickole,,,KgNone,KAPTA COKPOBÜ¼ HÜKOÅ¥,La carte au trésor de Nickole,Nickoles Schatzkarte,,Mapa del tesoro de Nickole
treasure_nickole_offer,,Challenge Info,KgNone,"KOMÝ-TO ÙTO MOÆET ÚPÜÕOØÜTÓC¥,\nECÅÜ B¾ ÒABÅAØEÅÜ ÙTOÑ ÒAÚÜCKOÑ, CKOPEE BCEÕO, ÄTO ¥ Á¾Å COÆPAH MEPTB¥KAMÜ. CÅEØÝÑTE ÙTOÑ KAPTE, ÄTOÁ¾ OT¾CKATÓ OØÜH ÜÒ MOÜX MHOÕOÄÜCÅEHH¾X TAÑHÜKOB C COKPOBÜ¼AMÜ, KOTOP¾E ¥ ÒAKOÚAÅ, ÄTOÁ¾ CÚP¥TATÓ OT CÝMAC½EØ½EÕO ØÆEÑKA. ECÅÜ B¾ HAÑØËTE ÜX, TO BE¼Ü B HÜX MOÕÝT Á¾TÓ ØÅ¥ BAC ÚOÅEÒH¾.\n\nC HAÜÅÝÄ½ÜMÜ ÚOÆEÅAHÜ¥MÜ, HÜKOÅ¥","À qui lira ce message,\nSi tu as ces mots en ta possession, c'est que les morts ont fini par me dévorer. Suis cette carte pour trouver l'un des nombreux et précieux trésors que j'ai protégés de Jake le cinglé. Si tu le trouves, utilise-le à bon escient.\n\nAmicalement, Nickole","An alle, die es angeht!\nWenn du im Besitz dieser Notiz bist, dann ist es gut möglich, dass ich von den Toten aufgefressen wurde. Folge dieser Karte zu einem meiner Verstecke mit wertvollen Schätzen, die ich vergraben habe, damit Crazy Jake sie nicht findet. Wenn du es findest, mach das Beste daraus.\n\nLiebe Grüße Nickole",,"A quien corresponda:\nSi encontraste esta nota, probablemente fui cena de los muertos. Sigue este mapa para encontrar uno de mis muchos tesoros. Están enterrados bajo tierra para ocultarlos de Jake el Loco. Si lo encuentras, espero que te sea útil.\n\nBuena suerte, Nickole."
treasure_nickole_subtitle,,Challenge Info,KgNone,KAPTA COKPOBÜ¼ HÜKOÅ¥,La carte au trésor de Nickole,Nickoles Schatzkarte,,Mapa del tesoro de Nickole
treasure_stephan,,,KgNone,KAPTA COKPOBÜ¼ CTE®AHA,La carte au trésor de Stephan,Stephans Schatzkarte,,Mapa del tesoro de Stephan
treasure_stephan_offer,,Challenge Info,KgNone,"ØOPOÕOÑ ØPÝÕ,\nECÅÜ B¾ ÚOÅÝÄÜÅÜ ÙTÑ ÒAÚÜCKÝ, TO ¥, CKOPEE BCEÕO, MËPTB ÜÅÜ E¼Ë XÝÆE - CTAÅ OØHÜM ÜÒ ÙTÜX MOHCTPOB. ¥ OCTABÅ¥¶ BAM KAPTÝ C ÚOMETKOÑ OØHOÕO ÜÒ MHOÆECTBA ÒAKOÚAHH¾X MHOÑ TAÑHÜKOB C ÚPÜÚACAMÜ. ECÅÜ B¾ HAÑØËTE EÕO, OÁE¼AÑTE MHE, ÄTO ÜCÚOÅÓÒÝETE EÕO COØEPÆÜMOE BO ÁÅAÕO MÜPA.\n\nBA½ ÚOKOPH¾Ñ CÅÝÕA, CTE®AH","Camarade,\nSi tu lis ce message, je suis certainement mort ou, pire, je suis devenu l'un des monstres. Je te laisse donc cette carte, qui te guidera vers l'un de mes nombreux stocks enterrés. Si tu le retrouves, promets-moi que tu t'en serviras pour rendre ce monde meilleur.\n\nTon serviteur, Stephan","Lieber Freund!\nWenn du diese Notiz hast, dann bin ich wahrscheinlich tot oder, noch schlimmer, eines von den Monstern. Ich hinterlasse dir diese Karte, die dich zu einem meiner zahlreichen Verstecke führt, wo ich Vorräte vergraben habe. Wenn du es findest, versprich mir, dass du diese Welt damit wieder zu einem besseren Ort machst.\n\nHochachtungsvoll Stephan",,"Querido/a amigo/a:\nSi tienes esta nota, probablemente esté muerto, o peor, puede que sea uno de esos monstruos. Te dejo este mapa. Te llevará a una de mis muchas reservas de suministros enterradas. Si la encuentras, promete que la usarás para hacer de este mundo un lugar mejor otra vez.\n\nCon amor, Stephan."
treasure_stephan_subtitle,,Challenge Info,KgNone,KAPTA COKPOBÜ¼ CTE®AHA,La carte au trésor de Stephan,Stephans Schatzkarte,,Mapa del tesoro de Stephan
treasure_jennifer,,,KgNone,KAPTA COKPOBÜ¼ ØÆEHHÜ®EPA,La carte au trésor de Jennifer,Jennifers Schatzkarte,,Mapa del tesoro de Jennifer
treasure_jennifer_offer,,Challenge Info,KgNone,"TOMÝ, KTO HAÑØËT ÙTÝ ÒAÚÜCKÝ,\nØPÝÕ, KOHEÇ ÁÅÜÒOK. MOHCTP¾ ÅOMA¶T ØBEPÓ, Ü B ÙTÜ ÚOCÅEØHÜE MÜHÝT¾ ¥ MOÕÝ ØÝMATÓ TOÅÓKO O TOM, ÄTO XOTEÅ Á¾ ÒAÚOMHÜTÓ. HE KAK TPÝC, A KAK ÄEÅOBEK, KOTOP¾Ñ ØÝMAET O ØPÝÕÜX. ¥ OCTABÅ¥¶ BAM ÙTÝ KAPTÝ, ÄTOÁ¾ B¾ HA½ÅÜ OØÜH ÜÒ MOÜX ÒAKOÚAHH¾X CÝHØÝKOB.\n\nØA ÁÅAÕOCÅOBÜT BAC ÁOÕ, ØÆEHÜ®EP","À qui trouvera ce message,\nCamarade, la fin est proche. Les monstres s'apprêtent à enfoncer ma porte. Dans mes derniers instants, je pense à ce que je laisse derrière moi. J'aimerais que les gens pensent à mon altruisme plutôt qu'à ma lâcheté. Je te laisse cette carte qui te guidera vers l'un de mes nombreux coffres secrets enterrés.\n\nQue Dieu te bénisse, Jennifer","An denjenigen, der diese Notiz findet!\nFreund, das Ende ist nahe. Die Monster brechen meine Tür auf, aber in meinen letzten Momenten kann ich nur daran denken, wie ich in Erinnerung bleiben möchte. Nicht als Feigling, sondern als jemand, der an andere denkt. Ich hinterlasse dir diese Karte, die dich zu einer meiner vielen geheimen Truhen führt, die ich vergraben habe.\n\nGott segne dich! Jennifer",,"A quier corresponda:\nAmigo, el final está cerca. Los monstruos están derribando la puerta, pero en mis últimos momentos, solo puedo pensar en cómo quiero que me recuerden. No como una cobarde, sino como alguien que pensaba en los demás. Te dejo este mapa. Lleva hacia uno de mis muchos cofres secretos enterrados.\n\nDios te bendiga, Jennifer."
treasure_jennifer_subtitle,,Challenge Info,KgNone,KAPTA COKPOBÜ¼ ØÆEHHÜ®EPA,La carte au trésor de Jennifer,Jennifers Schatzkarte,,Mapa del tesoro de Jennifer
treasure_claude,,,KgNone,KAPTA COKPOBÜ¼ KÅOØA,La carte au trésor de Claude,Claudes Schatzkarte,,Mapa del tesoro de Claude
treasure_claude_offer,,Challenge Info,KgNone,"ÚPÜBET, ØPÝÕ,\n¥ ØAÆE HE ÒHA¶ TEÁ¥, HO ¥ ØOÅÆEH ÚOØEÅÜTÓC¥ CBOÜMÜ M¾CÅ¥MÜ B MOÑ CAM¾Ñ TËMH¾Ñ ÄAC. ¥ Á¾Å ÝKÝ½EH OØHÜM ÜÒ MOHCTPOB, Ü ¥ ÄÝBCTBÝ¶, KAK ÚPEBPA¼A¶CÓ. ÚOKA ¥ ÁOP¶CÓ C ÆEÅAHÜEM COÆPATÓ CBO¶ CEMÓ¶, MHE XOTEÅ Á¾ CØEÅATÓ ÚOCÅEØHEE ØOÁPOE ØEÅO. CÅEØÝÑ ÙTOÑ KAPTE, ÄTOÁ¾ OT¾CKATÓ OØÜH ÜÒ MOÜX ÅÜÄH¾X TAÑHÜKOB.\n\nC ÝBAÆEHÜEM, KÅOØ","Salut camarade,\nJe ne te connais pas, mais je ressens le besoin de partager mes pensées en ces temps si sombres. La morsure de l'un de ces monstres me pousse à me transformer. Alors que je lutte contre l'envie de dévorer ma famille, j'ai besoin de faire une dernière bonne action. Suis cette carte, elle te guidera vers l'une de mes nombreuses réserves personnelles. J'espère qu'elle t'aidera à survivre.\n\nSincèrement, Claude","Hallo Freund!\nIch kenne dich gar nicht, aber ich muss meine Gedanken in meiner dunkelsten Stunde teilen. Ich wurde von einem dieser Monster gebissen und ich spüre, wie ich mich verwandle. Während ich gegen das Verlangen ankämpfe, meine ganze Familie aufzufressen, möchte ich eine letzte gute Tat vollbringen. Folge dieser Karte, um eines meiner vielen persönlichen Verstecke mit Vorräten zu finden. Hoffentlich hält es dich am Leben.\n\nMit besten Grüßen Claude",,"Hola, amigo/a:\nNi siquiera te conozco, pero tengo que compartir mis pensamientos en el peor de los momentos. Uno de esos monstruos me ha mordido. Puedo sentir cómo me estoy convirtiendo. Lucho contra las ganas de comerme a mi propia familia, pero siento la necesidad de hacer una última buena acción. Sigue este mapa, te llevará hacia una de mis muchas reservas personales. Espero que te mantenga con vida.\n\nSinceramente, Claude."
treasure_claude_subtitle,,Challenge Info,KgNone,KAPTA COKPOBÜ¼ KÅOØA,La carte au trésor de Claude,Claudes Schatzkarte,,Mapa del tesoro de Claude
treasure_sarah,,,KgNone,KAPTA COKPOBÜ¼ CAP¾,La carte au trésor de Sarah,Sarahs Schatzkarte,,Mapa del tesoro de Sarah
treasure_sarah_offer,,Challenge Info,KgNone,"ECÅÜ B¾ HA½ÅÜ ÙTÝ ÒAÚÜCKÝ,\nÙTO MOÆET Á¾TÓ BA½ÜM CÄACTÅÜB¾M ØHËM. ¥ Á¾ÅA ÝKÝ½EHA OØHÜM ÜÒ CÝ¼ECTB, Ü MEH¥ HAKP¾ÅO ÅÜXOPAØKOÑ. Ý MEH¥ MAÅO BPEMEHÜ, HO MEHÓ½EE, ÄTO ¥ ÝCÚEÅA CØEÅATÓ, ÚPEÆØE ÄEM ÚPEBPA¼ÝCÓ, ÚOMOÄÓ KOMÝ-TO, KAK XOTEÅOCÓ Á¾, ÄTOÁ¾ ÁOÕ ÚOMOÕ MHE. ÜTAK, ¥ OTMETÜÅA ØÅ¥ BAC HA ÙTOÑ KAPTE MECTO OØHOÕO ÜÒ MOÜX ÒAKOÚAHH¾X CÝHØÝKOB C ÚPÜÚACAMÜ.\n\nK HOBOÑ ÆÜÒHÜ, CAPA","Si tu as trouvé ce message,\nC'est ton jour de chance. J'ai été mordue par l'une des créatures et ma fièvre est de plus en plus forte. Il ne me reste pas longtemps à vivre, mais le moins que je puisse faire avant de me transformer est d'aider quelqu'un d'autre, n'importe qui, comme Dieu le voudrait. S'il existe encore. Je te laisse donc cette carte qui te guidera vers l'un de mes nombreux coffres de provisions enterrés.\n\nAdieu, Sarah","Wenn du diese Notiz gefunden hast,\ndann ist heute vielleicht dein Glückstag. Ich wurde von einer dieser Kreaturen gebissen und das Fieber hat schon eingesetzt. Mir bleibt nicht mehr viel Zeit, aber bevor ich mich verwandle, kann ich zumindest jemandem helfen, so wie es Gott gewollt hätte. Falls es noch einen Gott gibt. Darum hinterlasse ich dir diese Karte, die dich zu einer meiner vielen vergrabenen Vorratstruhen führt.\n\nAuf ein neues Leben! Sarah",,"Al que encuentre esta nota:\nPuede que sea tu día de suerte. Una de esas criaturas me mordió. Tengo mucha fiebre. No me queda mucho tiempo, pero por lo menos puedo ayudar a alguien antes de convertirme. A cualquiera, tal y como Dios querría. Si es que aún hay un Dios. Te dejo este mapa. Lleva hacia uno de mis muchos cofres de suministros enterrados.\n\nPor una vida nueva, Sarah."
treasure_sarah_subtitle,,Challenge Info,KgNone,KAPTA COKPOBÜ¼ CAP¾,La carte au trésor de Sarah,Sarahs Schatzkarte,,Mapa del tesoro de Sarah
treasure_raphael,,,KgNone,KAPTA COKPOBÜ¼ PA®AÙÅ¥,La carte au trésor de Raphael,Raphaels Schatzkarte,,Mapa del tesoro de Raphael
treasure_raphael_offer,,Challenge Info,KgNone,"ØOPOÕOÑ HEÒHAKOMEÇ,\n¥ B XOÅOØHOM ÚOTÝ, Ü MOÜ ØHÜ COÄTEH¾. BCË, O ÄËM ¥ MOÕÝ ØÝMATÓ B CBOÑ ÚOCÅEØHÜÑ ÄAC, ÄTO MOÑ C¾H, ØÆO½ÝA, BCË E¼Ë ÆÜB. Ý MEH¥ HET OCHOBAHÜÑ ØOBEP¥TÓ TEÁE, HO Ý MEH¥ HET B¾ÁOPA. CÝMAC½EØ½ÜÑ ØÆEÑK ÚOXÜTÜÅ EÕO. B TBOÜX PÝKAX KAPTA, ÕØE OTMEÄEH OØÜH ÜÒ MOÜX TAÑHÜKOB C ÚPÜÚACAMÜ. OÁE¼AÑ MHE, ECÅÜ B¾ HAÑØËTE EÕO, TO ÚOMOÆETE MOEMÝ C¾HÝ.\n\n¥ PACCÄÜT¾BA¶ HA TEÁ¥, PA®AÙÅÓ","Bonjour,\nJ'ai des sueurs froides et il ne me reste pas longtemps à vivre. Dans ma dernière heure, une seule pensée m'obsède : et si mon fils Joey était toujours en vie ? Je n'ai aucune raison de te faire confiance, mais je n'ai pas d'autre choix. Jake le cinglé l'a enlevé. Tu as entre les mains la carte vers l'une de mes nombreuses cachettes secrètes de provisions. Promets-moi que si tu la trouves, tu iras aider mon fils.\n\nJe compte sur toi, Raphael.","Lieber Fremder!\nDer kalte Schweiß ist ausgebrochen, jetzt dauert es nicht mehr lange. In meinen letzten Momenten kann ich nur daran denken, ob mein Sohn Joey noch lebt. Ich habe keinen Grund, dir zu vertrauen, aber mir bleibt nichts anderes übrig. Crazy Jake hat ihn entführt. Du hältst eine Karte zu einem meiner vielen geheimen Vorratslager in Händen. Versprich mir, dass du meinem Sohn helfen wirst, wenn du es findest.\n\nIch zähle auf dich! Raphael",,"Querido/a extraño/a:\nTengo escalofríos y no duraré mucho más. Todo lo que puedo pensar en mis últimos momentos es si mi hijo Joey seguirá vivo. No tengo razones para confiar en ti, pero tampoco tengo alternativa. Jake el Loco lo secuestró. En las manos tienes un mapa que te llevará hacia uno de mis muchos escondites de suministros secretos. Prométeme que si lo encuentras, ayudarás a mi hijo.\n\nCuento contigo, Raphael."
treasure_raphael_subtitle,,Challenge Info,KgNone,KAPTA COKPOBÜ¼ PA®AÙÅ¥,La carte au trésor de Raphael,Raphaels Schatzkarte,,Mapa del tesoro de Raphael
tutorialTipQuest01_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,HAÄAÅO: OCHOB¾ B¾ÆÜBAHÜ¥,,,,
tutorialTipQuest02_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,OÁOÒPEBATEÅÓ ÒAØAHÜ¥,,,,
skillPointTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,PACÚPEØEÅEHÜE OÄKOB HAB¾KA,,,,
Tip_keyword,,Keywords,KeyTrunk FrNone GrNone KgNone SpNone,COBET,,,,
gunAssemblyTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ØÅ¥ CÁOPKÜ OPÝÆÜ¥ ÜÅÜ MOTOPÜÒOBAHH¾X ÜHCTPÝMEHTOB B¾ ØOÅÆH¾ ÜMETÓ BCE ÄACTÜ B ÜHBEHTAPE Ü ÜÒÝÄEHH¾Ñ PEÇEÚT. COÁPATÓ ÜX MOÆHO, B¾ÁPAB ÄACTÓ B ÜHBEHTAPE Ü HAÆAB HA KHOÚKÝ «COÁPATÓ». ÙTÜ PEÇEÚT¾ HE ÁÝØÝT OTOÁPAÆATÓC¥ B MEH¶ «PEMECÅO».",,,,
gunAssemblyTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,CÁOPKA OPÝÆÜ¥,,,,
airDropTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"B¾ÁPOCKÜ ÚPÜÚACOB MOÕÝT ÚPOÜCXOØÜTÓ ÚPÜMEPHO B CEPEØÜHE ØH¥. CÅÝ½AÑTE CAMOÅËT¾ Ü ØBÜÕAÑTECÓ B CTOPOHÝ OPAHÆEBOÕO Ø¾MA, ÄTOÁ¾ HAÑTÜ CÁPO½EHH¾Ñ C CAMOÅËTA ¥¼ÜK. B¾ TAKÆE MOÆETE HAÑTÜ ¥¼ÜKÜ ÚO METKE HA BA½EÑ KAPTE, ECÅÜ METKA ABÜA-ÕPÝÒOB BKÅ¶ÄHA B HACTPOÑKAX.",,,,
airDropTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,ABÜA-ÕPÝÒ¾,,,,
