Key,Source,Context,Changes,English,French,German,Klingon,Spanish
challenge_silenceofthelambs_offer,,Challenge Info,KgNone,"ДОРОГОЙ ВЫЖИВШИЙ,\nЕСЛИ ТЫ НАШЁЛ ЭТУ ЗАПИСКУ, ТО ЗНАЙ, Я СО СВОЕЙ КОМАНДОЙ НАБЛЮДАЕМ ЗА ТОБОЙ ИЗДАЛЕКА. ТЫ ОЧЕНЬ ХОРОШЬ В ВЫЖИВАНИИ, НО ДАВАЙ ПОСМОТРИМ, СМОЖЕШЬ ЛИ ТЫ ПРОЙТИ ЭТОТ ТЕСТ, И, ВОЗМОЖНО, МЫ ПОЗВОЛИМ ТЕБЕ ПРИСОЕДИНИТЬСЯ К НАШЕМУ КЛАНУ.\n\nУДАЧИ, СУМАСШЕДШИЙ ДЖЕЙК\n\nИСПЫТАНИЕ: УБИТЬ БАНЬШИ.",,,,
challenge_silenceofthelambs_subtitle,,Challenge Info,KgNone,"УБИТЬ НЕСКОЛЬКО КРИКУНИЙ",,,,
challenge_drunkanddisorderly,,Challenge Info,KgNone,"ПЬЯНЫЙ ДЕБОШ",,,,
challenge_drunkanddisorderly_offer,,Challenge Info,KgNone,"СЛУШАЙ, БРОДЯГА,\nЕСЛИ У ТЕБЯ ЭТА ЗАПИСКА, ТО ЗНАЙ, МЫ НАБЛЮДАЕМ ЗА ТОБОЙ. ТЫ ОЧЕНЬ ХИТЁР, НО ДАВАЙ ПОСМОТРИМ, СМОЖЕШЬ ЛИ ТЫ ВЫПОЛНИТЬ ЭТО ЗАДАНИЕ, И, ВОЗМОЖНО, ТЫ СМОЖЕШЬ ПРИСОЕДИНИТЬСЯ К НАШЕЙ МАЛЕНЬКОЙ КОМАНДЕ ВЕСЁЛЫХ ВЫЖИВШИХ.\n\nБЕЗУМИЕ - ЭТО МОЁ ВТОРОЕ ИМЯ... ДЖЕЙК\n\nИСПЫТАНИЕ: УБИТЬ НЕСКОЛЬКО ЗОМБИ КУЛАКАМИ В СОСТОЯНИИ ОПЬЯНЕНИЯ",,,,
challenge_drunkanddisorderly_subtitle,,Challenge Info,KgNone,"ПЬЯНЫМ УБИТЬ ЗОМБИ КУЛАКАМИ",,,,
challenge_nurseyoubacktohealth,,Challenge Info,KgNone,"МЫ ВАС ВЫЛЕЧИМ",,,,
challenge_nurseyoubacktohealth_offer,,Challenge Info,KgNone,"ЭЙ, ВЫЖИВШИЙ,\nЕСЛИ У ТЕБЯ ЭТА ЗАПИСКА, ТО ЗНАЙ, ЧТО МЫ СЛЕДУЕМ ЗА ТОБОЙ. НАМ НРАВИТСЯ ТВОЙ СТИЛЬ, НО ПРЕЖЧЕ ЧЕМ МЫ РАССТЕЛИМ КРАСНУЮ КОВРОВУЮ ДОРОЖКУ К НАШЕМУ ЛАГЕРЮ ДАВАЙ ПОСМОТРИМ, СМОЖЕШЬ ЛИ ТЫ СПРАВИТЬСЯ С ЭТИМ НЕБОЛЬШИМ ЗАДАНИЕМ.\n\nСУМАСШЕДШИЙ «И МНЕ ЭТО НРАВИТСЯ» ДЖЕЙК\n\nИСПЫТАНИЕ: УБИТЬ НЕСКОЛЬКО ЗОМБИ-МЕДСЕСТЁР",,,,
challenge_nurseyoubacktohealth_subtitle,,Challenge Info,KgNone,"УБИТЬ НЕСКОЛЬКО ЗОМБИ-МЕДСЕСТЁР",,,,
challenge_copanattitude,,Challenge Info,KgNone,"ТЁРКИ С КОПОМ",,,,
challenge_copanattitude_offer,,Challenge Info,KgNone,"ПУТЕШЕСТВЕННИК,\nТОТ ФАКТ, ЧТО ТЫ ЧИТАЕШЬ ЭТО, НЕ СЛУЧАЙНОСТЬ. МОИ ПАРНИ УЖЕ ДАВНО НАБЛЮДАЮТ ЗА ТОБОЙ, И МЫ ВСЕГДА ИЩЕМ НОВОБРАНЦЕВ, КОТОРЫЕ ВСЁ ЕЩЁ НА ЖИВОЙ СТОРОНЕ ДЕЛА. НО ПРЕЖДЕ ЧЕМ МЫ ВСЕ СБЛИЗИМСЯ, МЫ ХОТИМ, ЧТОБЫ ТЫ СДЕЛАЛ ОДНО ДЕЛЬЦЕ, ЧТОБЫ УВИДЕТЬ, ИЗ ЧЕГО ТЫ СДЕЛАН.\n\nОНИ ЗОВУТ МЕНЯ - СУМАСШЕДШИЙ ДЖЕЙК\n\nИСПЫТАНИЕ: УБИТЬ НЕСКОЛЬКО ЗОМБИ-ПОЛИЦЕЙСКИХ",,,,
challenge_copanattitude_subtitle,,Challenge Info,KgNone,"УБИТЬ НЕСКОЛЬКО ЗОМБИ-ПОЛИЦЕЙСКИХ",,,,
challenge_dogdaysareover,,Challenge Info,KgNone,"СОБАЧЬИ ДНИ ЗАКОНЧИЛИСЬ",,,,
challenge_dogdaysareover_offer,,Challenge Info,KgNone,"ПОЗДРАВЛЯЮ, НОВОБРАНЕЦ,\nЭТА ЗАПИСКА - ПЕРСОНАЛЬНОЕ ПРИГЛАШЕНИЕ НА ВСТУПЛЕНИЕ В НАШ КЛАН. МЫ ДАВНО СЛЕДИМ ЗА ТОБОЙ И ВИДИМ ПОТЕНЦИАЛ. СДЕЛАЙ ЭТУ РАБОТЁНКУ, И МЫ ПОДУМАЕМ О ТВОЁМ ПРИСОЕДИНЕНИИ К НАМ. ДАВАЙ ПОСМОТРИМ, ДОСТАТОЧНО ЛИ ТЫ КРЕПОК, ЧТОБЫ УБИТЬ ЗОМБИ-СОБАК.\n\nЯ, МАТЬ ЕГО, СУМАСШЕДШИЙ ДЖЕЙК\n\nИСПЫТАНИЕ: УБИТЬ НЕСКОЛЬКО ЗОМБИ-СОБАК",,,,
challenge_dogdaysareover_subtitle,,Challenge Info,KgNone,"УБИТЬ НЕСКОЛЬКО ЗОМБИ-СОБАК",,,,
challenge_itsybitsyspider,,Challenge Info,KgNone,"ИТСИ-ПАУЧЁК",,,,
challenge_itsybitsyspider_offer,,Challenge Info,KgNone,"ЭЙ, БОЛВАН,\nЕСЛИ ТЫ ЧИТАЕШЬ ЭТУ ЗАПИСКУ, ТО ДОЛЖЕН ПОНЯТЬ, КАК НЕ УДИВИТЕЛЬНО, ЧТО МЫ ОЦЕНИЛИ ТЕБЯ. У МЕНЯ ДЕЛЬЦЕ ДЛЯ ПРОСТАКОВ, КАК ТЫ. СДЕЛАЙ ЭТО, И ВОЗМОЖНО, МЫ ПРИМЕМ ТЕБЯ.\n\nБЕЗУМНЕЕ, ЧЕМ КОГДА-ЛИБО... ДЖЕЙК\n\nИСПЫТАНИЕ: УБИТЬ НЕСКОЛЬКО ЗОМБИ-ПАУКОВ",,,,
challenge_itsybitsyspider_subtitle,,Challenge Info,KgNone,"УБИТЬ НЕСКОЛЬКО ЗОМБИ-ПАУКОВ",,,,
challenge_ladykiller,,Challenge Info,KgNone,"СЕРДЦЕЕД",,,,
challenge_ladykiller_offer,,Challenge Info,KgNone,"ДОРОГОЙ НЕЗНАКОМЕЦ,\nМОЯ КОМАНДА СЛЕДОВАЛА ЗА ТОБОЙ И СКАЗАЛА, ЧТО В ТЕБЕ ЕСТЬ ПОТЕНЦИАЛ. ОНИ СКАЗАЛИ, ЧТО ЕСЛИ ТЫ СМОЖЕШЬ ПРОЙТИ ЭТО ИСПЫТАНИЕ, ТО У НАС МОЖЕТ НАЙТИСЬ СВОБОДНОЕ МЕСТО ДЛЯ НОВОБРАНЦА.\n\nСУМАСШЕДШИЙ «КАК ЛИСА» ДЖЕЙК\n\nИСПЫТАНИЕ: УБИТЬ НЕСКОЛЬКО ЗОМБИ-ЖЕНЩИН",,,,
challenge_ladykiller_subtitle,,Challenge Info,KgNone,"УБИТЬ НЕСКОЛЬКО ЗОМБИ-ЖЕНЩИН",,,,
challenge_maneater,,Challenge Info,KgNone,"ЛЮДОЕД",,,,
challenge_maneater_offer,,Challenge Info,KgNone,"ЭЙ, ЧУДАК,\nПУСТОШЬ - ПУСТОЕ, БЕЗЛЮДНОЕ МЕСТО. МЫ ПРИСМАТРИВАЛИ ЗА ТОБОЙ И ДУМАЮ, ТЫ СМОГ БЫ СТАТЬ ОТЛИЧНЫМ ДОПОЛНЕНИЕМ К НАШЕМУ КЛАНУ. НО ПРЕЖДЕ ЧЕМ МЫ ПРИМЕМ ЕЩЁ ОДИН РОТ, КОТОРЫЙ НУЖНО БУДЕТ КОРМИТЬ, ТЕБЕ НУЖНО ДОКАЗАТЬ, ЧТО ТЫ ДОСТОИН. ВЫПОЛНИ ЭТО ЗАДАНИЕ, И БУДЕМ СЧИТАТЬ, ЧТО ТЫ ПРИНЯТ.\n\nСУМАСШЕДШИЙ «НО ВСЁ ЕЩЁ ПИНАЮЩИЙСЯ» ДЖЕЙК\n\nИСПЫТАНИЕ: УБИТЬ НЕСКОЛЬКО ЗОМБИ-МУЖЧИН",,,,
challenge_maneater_subtitle,,Challenge Info,KgNone,"УБИТЬ НЕСКОЛЬКО ЗОМБИ-МУЖЧИН",,,,
challenge_imalumberjackandimokay,,Challenge Info,KgNone,"Я ЛЕСОРУБ И МНЕ ХОРОШО",,,,
challenge_imalumberjackandimokay_offer,,Challenge Info,KgNone,"ЭЙ, НЕДОНОСОК,\nМЫ СЛЕДИМ ЗА ТОБОЙ И ЗНАЕМ, КТО ТЫ. МНЕ КАЖЕТСЯ, ЧТО ТЫ МОЖЕШЬ ХОРОШО ПОЗАБОТИТЬСЯ О СЕБЕ, НО ДАВАЙ ПОСМОТРИМ, СМОЖЕШЬ ЛИ ТЫ СПРАВИТЬСЯ С ЭТИМ ИСПЫТАНИЕМ. СДЕЛАЙ ЭТО, И МЫ, ВОЗМОЖНО, ПРИГЛАСИМ ТЕБЯ В НАШ ЧАСТНЫЙ КЛУБ. ТЕБЕ ЛУЧШЕ ОДЕТЬСЯ ПОТЕПЛЕЕ.\n\nЯ СХОЖУ С УМА, СУМАСШЕДШИЙ ДЖЕЙК\n\nИСПЫТАНИЕ: УБИТЬ НЕСКОЛЬКО ЗОМБИ-ДРОВОСЕКОВ ПОЖАРНЫМ ТОПОРОМ",,,,
challenge_imalumberjackandimokay_subtitle,,Challenge Info,KgNone,"УБИТЬ НЕСКОЛЬКО СНЕЖНЫХ ЗОМБИ",,,,
challenge_yournothingspecial,,Challenge Info,KgNone,"В ТЕБЕ НЕТ НИЧЕГО ОСОБЕННОГО",,,,
challenge_yournothingspecial_offer,,Challenge Info,KgNone,"СЛУШАЙ, УБЛЮДОК,\nЕДИНСТВЕННАЯ ПРИЧИНА, ПОЧЕМУ ТЫ НЕ МЁРТВ - ТЫ МНЕ НРАВИШЬСЯ. ВЕРНО, МЫ НАБЛЮДАЕМ ЗА ТОБОЙ. НАМ БЫ ПРИГОДИЛСЯ ЧЕЛОВЕК С ТВОИМИ ТАЛАНТАМИ, ПОЭТОМУ, ЕСЛИ ТЫ СПРАВИШЬСЯ С ЭТОЙ МАЛЕНЬКОЙ ЗАДАЧКОЙ, ТЫ СМОЖЕШЬ ВСТУПИТЬ В СУМАСШЕДШУЮ КОМАНДУ.\n\nЯ СХОЖУ С УМА, И МНЕ ЭТО НРАВИТСЯ, СУМАСШЕДШИЙ ДЖЕЙК\n\nИСПЫТАНИЕ: УБИТЬ НЕСКОЛЬКО ОСОБЫХ ЗАРАЖЁННЫХ",,,,
challenge_yournothingspecial_subtitle,,Challenge Info,KgNone,"УБИТЬ НЕСКОЛЬКО ОСОБЫХ ЗАРАЖЁННЫХ",,,,
challenge_killthewabbit,,Challenge Info,KgNone,"УБИТЬ КВОЛИКА",,,,
challenge_killthewabbit_offer,,Challenge Info,KgNone,"ПРИВЕТ, ВЫЖИВШИЙ,\nЕСЛИ ТЫ ПОДНЯЛ ЭТУ ЗАПИСКУ, ТО ЗНАЙ, МЫ НАБЛЮДАЕМ ЗА ТОБОЙ. ТЫ ОБЛАДАЕШЬ НАВЫКАМИ ВЫЖИВАНИЯ, НО ДАВАЙ ПОСМОТРИМ, СМОЖЕШЬ ЛИ ТЫ СПРАВИТЬСЯ С ЭТИМ ИСПЫТАНИЕМ, И МЫ, ВОЗМОЖНО, ПОЗВОЛИМ ТЕБЕ ПРИСОЕДИНИТЬСЯ К НАМ.\n\nУДАЧИ, СКОЛЬЗКИЙ ВИЛЛИ\n\nИСПЫТАНИЕ: УБИТЬ НЕСКОЛЬКО КРОЛИКОВ С ОБРЕЗА",,,,
challenge_killthewabbit_subtitle,,Challenge Info,KgNone,"УБИТЬ КРОЛИКОВ С ДРОБОВИКА",,,,
challenge_nailsomechicks,,Challenge Info,KgNone,"ПОЙМАТЬ КУРИЦУ",,,,
challenge_nailsomechicks_offer,,Challenge Info,KgNone,"ПРИВЕТ, ДРУГ,\nЕСЛИ ТЫ ЧИТАЕШЬ ЭТУ ЗАПИСКУ, ТО ЗНАЙ, МЫ НАБЛЮДАЕМ ЗА ТОБОЙ. МЫ ХОТИМ ДОБАВИТЬ В НАШИ РЯДЫ НЕСКОЛЬКО НОВИЧКОВ, И Я ДУМАЮ, ЧТО ТЫ МОЖЕШЬ СТАТЬ ОДНИМ ИЗ НИХ. ВЫПОЛНИ ЭТУ РАБОТУ, И МЫ, ВОЗМОЖНО, ВЫДЕЛИМ ЕЩЁ ОДНО МЕСТЕЧКО ДЛЯ ЦЫПЛЁНКА В НАШЕМ КУРЯТНИКЕ. НУ, ЕСЛИ ТЫ КУРОЧКА, ХА-ХА.\n\nСКОЛЬЗЧЕ, ЧЕМ ГУСИНОЕ ДЕРЬМО... ВИЛЛИ\n\nИСПЫТАНИЕ: УБИТЬ НЕСКОЛЬКО КУРИЦ С ГВОЗДОМЁТА",,,,
challenge_nailsomechicks_subtitle,,Challenge Info,KgNone,"УБИТЬ КУРИЦ С ГВОЗДОМЁТА",,,,
challenge_thatlldopig,,Challenge Info,KgNone,"ЧТО СДЕЛАЕТ СВИНКА",,,,
challenge_thatlldopig_offer,,Challenge Info,KgNone,"ПРИВЕТСТВУЮ, СТРАННИК,\nЕСЛИ ТЫ ДЕРЖИШЬ ЭТУ ЗАПИСКУ В РУКАХ, ТО ЗНАЙ, МОИ ПАРНИ ПРИЛИПЛИ К ТЕБЕ, КАК МУХИ НА ДЕРЬМО. ЭТО ВСЁ ПОТОМУ, ЧТО МЫ ДУМАЕШЬ, ЧТО ТЫ МОЖЕШЬ СТАТЬ ЧАСТЬЮ СКОЛЬЗКОГО ВИЛЛИ. ИТАК, ЕСЛИ ТЫ ВЫПОЛНИШЬ ЭТО МАЛЕНЬКОЕ ЗАДАНИЕ, МЫ СМОГЛИ БЫ ПРИНЯТЬ ТЕБЕ, КАК РОДНОГО.\n\nЯ НЕ ГОРОДСКОЙ ПРОЙДОХА... ВИЛЛИ\n\nИСПЫТАНИЕ: УБИТЬ НЕСКОЛЬКО СВИНЕЙ",,,,
challenge_thatlldopig_subtitle,,Challenge Info,KgNone,"УБИТЬ СВИНЕЙ",,,,
challenge_stagparty,,Challenge Info,KgNone,"ВЕЧЕРИНКА ОЛЕНЕЙ",,,,
challenge_stagparty_offer,,Challenge Info,KgNone,"НУ И КАК ТВОИ ДЕЛИШКИ,\nДРУГ, ЕСЛИ ТЫ ЧИТАЕШЬ ЭТО, ТО ЗНАЙ, МОИ ПАРНИ СЛЕДЯТ ЗА ТОБОЙ. ЭТО ПУСТЯКОВОЕ ДЕЛО ДЛЯ НАС, И МЫ МОЖЕМ ВЗЯТЬ ТЕБЯ В НАШИ РЯДЫ. ЕСЛИ НЕ ПОЗВОЛИШЬ ДОРОГЕ СЛОМАТЬ ТЕБЯ, ГДЕ ГОСПОДЬ РАСЩЕПИТ ТЕБЯ.\n\nСКОЛЬЗКИЙ «КАК СТЁКЛЫШКО» ВИЛЛИ\n\nИСПЫТАНИЕ: УБИТЬ НЕСКОЛЬКО ОЛЕНЕЙ",,,,
challenge_stagparty_subtitle,,Challenge Info,KgNone,"УБИТЬ ОЛЕНЕЙ",,,,
challenge_dontfeedthebears,,Challenge Info,KgNone,"НЕ КОРМИТЕ МЕДВЕДЕЙ",,,,
challenge_dontfeedthebears_offer,,Challenge Info,EnChanged KgNone,"ПРИВЕТ, ДРУГ,\nЕСЛИ У ТЕБЯ НЕ ДЕРЬМО ВМЕСТО МОЗГОВ, ТО ДОЛЖЕН ЗНАТЬ, ЧТО МЫ ДАВНО СЛЕДИМ ЗА ТОБОЙ. ТЕПЕРЬ, КОГДА МЫ ПОШУТИЛИ, ПОЗВОЛЬ МНЕ ОБЪЯСНИТЬ ТЕБЕ СУТЬ ДЕЛА. МЫ ХОТИМ, ЧТОБЫ ТЫ ПРИСОЕДИНИЛСЯ К СКОЛЬЗКИМ, НО СНАЧАЛА ТЕБЕ НУЖНО ПРОЙТИ ЭТО ПОСВЯЩЕНИЕ, ЧТОБЫ МЫ ПОЛНОСТЬЮ УБЕДИЛИСЬ.\n\nСКОЛЬЗЧЕ, ЧЕМ ПИСЮН МЕЛЮЗГИ... ВИЛЛИ\n\nИСПЫТАНИЕ: УБИТЬ НЕСКОЛЬКО МЕДВЕДЕЙ",,,,
challenge_dontfeedthebears_subtitle,,Challenge Info,KgNone,"УБИТЬ МЕДВЕДЕЙ",,,,
challenge_buythefarm,,Challenge Info,KgNone,"ПОКУПКА ФЕРМЫ",,,,
challenge_buythefarm_offer,,Challenge Info,EnChanged KgNone,"ИТАК, ВЫЖИВШИЙ,\nЯ ДУМАЮ, ЧТО ТЫ НАШЁЛ ОСТАВЛЕННУЮ НАМИ ДЛЯ ТЕБЯ ЗАПИСКУ. СЕЙЧАС ЭТО КОТ В МЕШКЕ, ПОЭТОМУ ДАВАЙ ПЕРЕЙДЁМ СРАЗУ К ДЕЛУ. МЫ НАБЛЮДАЕМ ЗА ТОБОЙ, И ДУМАЮ, ЧТО ТЫ МОГ БЫ СТАТЬ ХОРОШИМ НОВОБРАНЦЕМ. НО ПРЕЖДЕ ЧЕМ МЫ ОТКРОЕМ НАШИ ДВЕРИ НЕЗНАКОМЦУ, ДАВАЙ ПОСМОТРИМ, СМОЖЕШЬ ЛИ ТЫ СДЕЛАТЬ ЭТУ ПРОСТУЮ РАБОТЁНКУ.\n\nЯ СКОЛЬЗЧЕ, ЧЕМ КОШАЧЬЕ ДЕРЬМО НА ЛИНОЛИУМЕ... ВИЛЛИ\n\nИСПЫТАНИЕ: УБИТЬ НЕСКОЛЬКО ЖИВОТНЫХ",,,,
challenge_buythefarm_subtitle,,Challenge Info,KgNone,"УБИТЬ НЕСКОЛЬКО ЖИВОТНЫХ",,,,
treasure_taylor,,,KgNone,"КАРТА СОКРОВИЩ ТЕЙЛОРА",,,,
treasure_taylor_offer,,Challenge Info,KgNone,"ДОРОГОЙ ВЫЖИВШИЙ,\nЕСЛИ ВЫ ЧИТАЕТЕ ЭТУ ЗАПИСКУ, ЗНАЧИТ ПРОИЗОШЛО ЧТО-ТО УЖАСНОЕ, И, СКОРЕЕ ВСЕГО, Я МЁРТВ. НО Я НЕ ХОЧУ, ЧТОБЫ ВСЕ МОИ ТАЙНИКИ С ПРИПАСАМИ СТАЛИ ХЛАМОМ, И Я ХОЧУ, ЧТОБЫ ВЫ ЗАБРАЛИ ОДИН ИЗ НИХ. Я ОТМЕТИЛ ДЛЯ ВАС МЕСТО НА ЭТОЙ КАРТЕ.\n\nУДАЧИ, ТЕЙЛОР",,,,
treasure_taylor_subtitle,,Challenge Info,KgNone,"КАРТА СОКРОВИЩ ТЕЙЛОРА",,,,
treasure_nickole,,,KgNone,"КАРТА СОКРОВИЩ НИКОЛЯ",,,,
treasure_nickole_offer,,Challenge Info,KgNone,"КОМУ-ТО ЭТО МОЖЕТ ПРИГОДИТЬСЯ,\nЕСЛИ ВЫ ЗАВЛАДЕЛИ ЭТОЙ ЗАПИСКОЙ, СКОРЕЕ ВСЕГО, ЧТО Я БЫЛ СОЖРАН МЕРТВЯКАМИ. СЛЕДУЙТЕ ЭТОЙ КАРТЕ, ЧТОБЫ ОТЫСКАТЬ ОДИН ИЗ МОИХ МНОГОЧИСЛЕННЫХ ТАЙНИКОВ С СОКРОВИЩАМИ, КОТОРЫЕ Я ЗАКОПАЛ, ЧТОБЫ СПРЯТАТЬ ОТ СУМАСШЕДШЕГО ДЖЕЙКА. ЕСЛИ ВЫ НАЙДЁТЕ ИХ, ТО ВЕЩИ В НИХ МОГУТ БЫТЬ ДЛЯ ВАС ПОЛЕЗНЫ.\n\nС НАИЛУЧШИМИ ПОЖЕЛАНИЯМИ, НИКОЛЯ",,,,
treasure_nickole_subtitle,,Challenge Info,KgNone,"КАРТА СОКРОВИЩ НИКОЛЯ",,,,
treasure_stephan,,,KgNone,"КАРТА СОКРОВИЩ СТЕФАНА",,,,
treasure_stephan_offer,,Challenge Info,KgNone,"ДОРОГОЙ ДРУГ,\nЕСЛИ ВЫ ПОЛУЧИЛИ ЭТЙ ЗАПИСКУ, ТО Я, СКОРЕЕ ВСЕГО, МЁРТВ ИЛИ ЕЩЁ ХУЖЕ - СТАЛ ОДНИМ ИЗ ЭТИХ МОНСТРОВ. Я ОСТАВЛЯЮ ВАМ КАРТУ С ПОМЕТКОЙ ОДНОГО ИЗ МНОЖЕСТВА ЗАКОПАННЫХ МНОЙ ТАЙНИКОВ С ПРИПАСАМИ. ЕСЛИ ВЫ НАЙДЁТЕ ЕГО, ОБЕЩАЙТЕ МНЕ, ЧТО ИСПОЛЬЗУЕТЕ ЕГО СОДЕРЖИМОЕ ВО БЛАГО МИРА.\n\nВАШ ПОКОРНЫЙ СЛУГА, СТЕФАН",,,,
treasure_stephan_subtitle,,Challenge Info,KgNone,"КАРТА СОКРОВИЩ СТЕФАНА",,,,
treasure_jennifer,,,KgNone,"КАРТА СОКРОВИЩ ДЖЕННИФЕРА",,,,
treasure_jennifer_offer,,Challenge Info,KgNone,"ТОМУ, КТО НАЙДЁТ ЭТУ ЗАПИСКУ,\nДРУГ, КОНЕЦ БЛИЗОК. МОНСТРЫ ЛОМАЮТ ДВЕРЬ, И В ЭТИ ПОСЛЕДНИЕ МИНУТЫ Я МОГУ ДУМАТЬ ТОЛЬКО О ТОМ, ЧТО ХОТЕЛ БЫ ЗАПОМНИТЬ. НЕ КАК ТРУС, А КАК ЧЕЛОВЕК, КОТОРЫЙ ДУМАЕТ О ДРУГИХ. Я ОСТАВЛЯЮ ВАМ ЭТУ КАРТУ, ЧТОБЫ ВЫ НАШЛИ ОДИН ИЗ МОИХ ЗАКОПАННЫХ СУНДУКОВ.\n\nДА БЛАГОСЛОВИТ ВАС БОГ, ДЖЕНИФЕР",,,,
treasure_jennifer_subtitle,,Challenge Info,KgNone,"КАРТА СОКРОВИЩ ДЖЕННИФЕРА",,,,
treasure_claude,,,KgNone,"КАРТА СОКРОВИЩ КЛОДА",,,,
treasure_claude_offer,,Challenge Info,KgNone,"ПРИВЕТ, ДРУГ,\nЯ ДАЖЕ НЕ ЗНАЮ ТЕБЯ, НО Я ДОЛЖЕН ПОДЕЛИТЬСЯ СВОИМИ МЫСЛЯМИ В МОЙ САМЫЙ ТЁМНЫЙ ЧАС. Я БЫЛ УКУШЕН ОДНИМ ИЗ МОНСТРОВ, И Я ЧУВСТВУЮ, КАК ПРЕВРАЩАЮСЬ. ПОКА Я БОРЮСЬ С ЖЕЛАНИЕМ СОЖРАТЬ СВОЮ СЕМЬЮ, МНЕ ХОТЕЛ БЫ СДЕЛАТЬ ПОСЛЕДНЕЕ ДОБРОЕ ДЕЛО. СЛЕДУЙ ЭТОЙ КАРТЕ, ЧТОБЫ ОТЫСКАТЬ ОДИН ИЗ МОИХ ЛИЧНЫХ ТАЙНИКОВ.\n\nС УВАЖЕНИЕМ, КЛОД",,,,
treasure_claude_subtitle,,Challenge Info,KgNone,"КАРТА СОКРОВИЩ КЛОДА",,,,
treasure_sarah,,,KgNone,"КАРТА СОКРОВИЩ САРЫ",,,,
treasure_sarah_offer,,Challenge Info,KgNone,"ЕСЛИ ВЫ НАШЛИ ЭТУ ЗАПИСКУ,\nЭТО МОЖЕТ БЫТЬ ВАШИМ СЧАСТЛИВЫМ ДНЁМ. Я БЫЛА УКУШЕНА ОДНИМ ИЗ СУЩЕСТВ, И МЕНЯ НАКРЫЛО ЛИХОРАДКОЙ. У МЕНЯ МАЛО ВРЕМЕНИ, НО МЕНЬШЕЕ, ЧТО Я УСПЕЛА СДЕЛАТЬ, ПРЕЖДЕ ЧЕМ ПРЕВРАЩУСЬ, ПОМОЧЬ КОМУ-ТО, КАК ХОТЕЛОСЬ БЫ, ЧТОБЫ БОГ ПОМОГ МНЕ. ИТАК, Я ОТМЕТИЛА ДЛЯ ВАС НА ЭТОЙ КАРТЕ МЕСТО ОДНОГО ИЗ МОИХ ЗАКОПАННЫХ СУНДУКОВ С ПРИПАСАМИ.\n\nК НОВОЙ ЖИЗНИ, САРА",,,,
treasure_sarah_subtitle,,Challenge Info,KgNone,"КАРТА СОКРОВИЩ САРЫ",,,,
treasure_raphael,,,KgNone,"КАРТА СОКРОВИЩ РАФАЭЛЯ",,,,
treasure_raphael_offer,,Challenge Info,KgNone,"ДОРОГОЙ НЕЗНАКОМЕЦ,\nЯ В ХОЛОДНОМ ПОТУ, И МОИ ДНИ СОЧТЕНЫ. ВСЁ, О ЧЁМ Я МОГУ ДУМАТЬ В СВОЙ ПОСЛЕДНИЙ ЧАС, ЧТО МОЙ СЫН, ДЖОШУА, ВСЁ ЕЩЁ ЖИВ. У МЕНЯ НЕТ ОСНОВАНИЙ ДОВЕРЯТЬ ТЕБЕ, НО У МЕНЯ НЕТ ВЫБОРА. СУМАСШЕДШИЙ ДЖЕЙК ПОХИТИЛ ЕГО. В ТВОИХ РУКАХ КАРТА, ГДЕ ОТМЕЧЕН ОДИН ИЗ МОИХ ТАЙНИКОВ С ПРИПАСАМИ. ОБЕЩАЙ МНЕ, ЕСЛИ ВЫ НАЙДЁТЕ ЕГО, ТО ПОМОЖЕТЕ МОЕМУ СЫНУ.\n\nЯ РАССЧИТЫВАЮ НА ТЕБЯ, РАФАЭЛЬ",,,,
treasure_raphael_subtitle,,Challenge Info,KgNone,"КАРТА СОКРОВИЩ РАФАЭЛЯ",,,,
tutorialTipQuest01_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"НАЧАЛО: ОСНОВЫ ВЫЖИВАНИЯ",,,,
tutorialTipQuest02_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ОБОЗРЕВАТЕЛЬ ЗАДАНИЯ",,,,
skillPointTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"РАСПРЕДЕЛЕНИЕ ОЧКОВ НАВЫКА",,,,
Tip_keyword,,Keywords,KeyTrunk FrNone GrNone KgNone SpNone,"СОВЕТ",,,,
gunAssemblyTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"ДЛЯ СБОРКИ ОРУЖИЯ ИЛИ МОТОРИЗОВАННЫХ ИНСТРУМЕНТОВ ВЫ ДОЛЖНЫ ИМЕТЬ ВСЕ ЧАСТИ В ИНВЕНТАРЕ И ИЗУЧЕННЫЙ РЕЦЕПТ. СОБРАТЬ ИХ МОЖНО, ВЫБРАВ ЧАСТЬ В ИНВЕНТАРЕ И НАЖАВ НА КНОПКУ «СОБРАТЬ». ЭТИ РЕЦЕПТЫ НЕ БУДУТ ОТОБРАЖАТЬСЯ В МЕНЮ «РЕМЕСЛО».",,,,
gunAssemblyTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"СБОРКА ОРУЖИЯ",,,,
